experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
within_project,PC1,7,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.4295,0.4387786917602898,0.3289565809440226,0.8318840579710145,0.3316974076369384,0.30434782608695654,0.8144927536231884,0.18181818181818182,0.9333333333333333,0.17718393655235254,0.2608695652173913,0.4,3.8608695652173908,0.15555555555555556,0.4666666666666667,2.302222222222222
within_project,PC1,7,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.630209,0.4494920185510093,0.30768373225690304,0.8454106280193237,0.21669453555438456,0.2692307692307692,0.6608695652173913,0.1891891891891892,0.4666666666666667,0.16840122336391516,0.2608695652173913,0.4,3.8608695652173908,0.17777777777777778,0.5333333333333333,2.631111111111111
within_project,PC1,7,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.2415,0.535368495062262,0.3185008943780873,0.7809983896940418,0.36669585460143395,0.4117647058823529,0.7043478260869565,0.3684210526315789,0.4666666666666667,0.05408313191991005,0.30434782608695654,0.4666666666666667,4.504347826086956,0.24444444444444444,0.7333333333333333,3.6177777777777775
within_project,PC1,7,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.594,0.5178602375181152,0.44958400291090744,0.8193236714975846,0.4801388101901313,0.5161290322580645,0.7473429951690822,0.5,0.5333333333333333,0.10913745729207881,0.34782608695652173,0.5333333333333333,5.147826086956521,0.2222222222222222,0.6666666666666666,3.2888888888888883
within_project,PC1,7,AQRPE_v2_balanced,DT_leaf5,balanced_objective,0.2415,0.535368495062262,0.3185008943780873,0.7809983896940418,0.36669585460143395,0.4117647058823529,0.7043478260869565,0.3684210526315789,0.4666666666666667,0.05408313191991005,0.30434782608695654,0.4666666666666667,4.504347826086956,0.24444444444444444,0.7333333333333333,3.6177777777777775
within_project,PC1,7,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.4655361061526184,0.44958400291090744,0.8193236714975846,0.3541216117038052,0.37735849056603776,0.7657004830917874,0.2631578947368421,0.6666666666666666,0.10913745729207884,0.34782608695652173,0.5333333333333333,5.147826086956521,0.2222222222222222,0.6666666666666666,3.2888888888888883
within_project,PC1,7,AQRPE_v2_mcc,DT_leaf5,mcc_objective,0.2415,0.4712503348740226,0.3185008943780873,0.7809983896940418,0.36669585460143395,0.4117647058823529,0.7043478260869565,0.3684210526315789,0.4666666666666667,0.05408313191991005,0.30434782608695654,0.4666666666666667,4.504347826086956,0.24444444444444444,0.7333333333333333,3.6177777777777775
within_project,PC1,7,AQRPE_v2_soft_top3,DT_leaf5|ET_leaf5|LR_std_C1,soft_top3_balanced_objective,0.594,0.5754827305679671,0.46918205003029656,0.8827697262479871,0.6001048931409149,0.6153846153846154,0.7594202898550725,0.7272727272727273,0.5333333333333333,0.08160268794400931,0.391304347826087,0.6,5.791304347826087,0.24444444444444444,0.7333333333333333,3.6177777777777775
cross_project,PC1,7,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.514589,0.39383580330859524,0.18563283765991706,0.6834730192288332,0.15672708889615905,0.22393822393822393,0.6141837813349441,0.15934065934065933,0.37662337662337664,0.18702968035246112,0.16216216216216217,0.23376623376623376,2.3355563355563356,0.16666666666666666,0.4805194805194805,2.4004329004329
cross_project,PC1,7,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.5235,0.3954871959438106,0.1873422343711499,0.6827934662236989,0.1512878827350258,0.22026431718061673,0.6017756468337864,0.16666666666666666,0.3246753246753247,0.18003405606832867,0.15315315315315314,0.22077922077922077,2.2058032058032055,0.15315315315315314,0.44155844155844154,2.2058032058032055
cross_project,PC1,7,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.2415,0.3572466658914451,0.09773535534300366,0.510306553911205,0.007659322798427215,0.11578947368421053,0.5067137320044297,0.07260726072607261,0.2857142857142857,0.14126065094879744,0.13513513513513514,0.19480519480519481,1.9462969462969462,0.09009009009009009,0.2597402597402597,1.2975312975312974
cross_project,PC1,7,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.4765,0.43015289728778644,0.1916851299973411,0.7008267894895801,0.2013002706975516,0.24855491329479767,0.6697246551897715,0.15985130111524162,0.5584415584415584,0.16894781569087672,0.22522522522522523,0.3246753246753247,3.2438282438282435,0.17117117117117117,0.4935064935064935,2.465309465309465
cross_project,PC1,7,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.4765,0.43015289728778644,0.1916851299973411,0.7008267894895801,0.2013002706975516,0.24855491329479767,0.6697246551897715,0.15985130111524162,0.5584415584415584,0.16894781569087675,0.22522522522522523,0.3246753246753247,3.2438282438282435,0.17117117117117117,0.4935064935064935,2.465309465309465
cross_project,PC1,7,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.3911978642621802,0.1916851299973411,0.7008267894895801,0.2051265210801713,0.2546583850931677,0.6673965569314406,0.1673469387755102,0.5324675324675324,0.16894781569087675,0.22522522522522523,0.3246753246753247,3.2438282438282435,0.17117117117117117,0.4935064935064935,2.465309465309465
cross_project,PC1,7,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.6175,0.312237499938372,0.1916851299973411,0.7008267894895801,0.21162094271888404,0.2727272727272727,0.6297820396657605,0.2231404958677686,0.35064935064935066,0.16894781569087675,0.22522522522522523,0.3246753246753247,3.2438282438282435,0.17117117117117117,0.4935064935064935,2.465309465309465
cross_project,PC1,7,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C1|LR_std_C0.1,soft_top3_balanced_objective,0.465303,0.4190430020735403,0.20035267721786065,0.7071566998892581,0.18977552410382692,0.24,0.6608086680761099,0.15384615384615385,0.5454545454545454,0.17543894893502454,0.17117117117117117,0.24675324675324675,2.465309465309465,0.16666666666666666,0.4805194805194805,2.4004329004329
within_project,CM1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.6175,0.42376571573768435,0.5904564771612826,0.9233333333333333,0.4418993202399135,0.5,0.7555555555555555,0.42857142857142855,0.6,0.165610121716837,0.3,0.3,2.9999999999999996,0.4,0.8,4.0
within_project,CM1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.4295,0.3885085620757156,0.5553306337746565,0.8588888888888888,0.3843711067980367,0.4,0.8055555555555556,0.2571428571428571,0.9,0.16198895880987788,0.4,0.4,4.0,0.4,0.8,4.0
