experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
within_project,JM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.440566,0.7276573690474345,0.8041666666666667,0.7833333333333334,0.42289003161103106,0.6666666666666666,0.7166666666666667,0.5555555555555556,0.8333333333333334,0.2024804103343087,1.0,0.3333333333333333,2.6666666666666665,0.75,0.5,2.0
within_project,JM1,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.440566,0.7276573690474345,0.8041666666666667,0.7833333333333334,0.42289003161103106,0.6666666666666666,0.7166666666666667,0.5555555555555556,0.8333333333333334,0.20248041033430875,1.0,0.3333333333333333,2.6666666666666665,0.75,0.5,2.0
within_project,JM1,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.5891666666666667,0.8041666666666667,0.7833333333333334,0.3578300267477955,0.6153846153846154,0.6833333333333333,0.5714285714285714,0.6666666666666666,0.20248041033430872,1.0,0.3333333333333333,2.6666666666666665,0.75,0.5,2.0
within_project,JM1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.440566,0.6831300510639732,0.8041666666666667,0.7833333333333334,0.42289003161103106,0.6666666666666666,0.7166666666666667,0.5555555555555556,0.8333333333333334,0.20248041033430872,1.0,0.3333333333333333,2.6666666666666665,0.75,0.5,2.0
within_project,JM1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C0.1|LR_std_C1,soft_top3_balanced_objective,0.452802,0.7100316967028805,0.6487484737484738,0.7833333333333333,0.5163977794943222,0.7142857142857143,0.7666666666666666,0.625,0.8333333333333334,0.21027242521552242,0.5,0.16666666666666666,1.3333333333333333,0.75,0.5,2.0
cross_project,CM1,7,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.385487,0.604337214089575,0.6509047205847963,0.792,0.4272307524739402,0.6666666666666666,0.7066666666666667,0.5185185185185185,0.9333333333333333,0.23007775494578456,0.75,0.2,2.0,0.5625,0.3,1.5
cross_project,CM1,7,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.332163,0.6074932872344501,0.616483331065711,0.7853333333333333,0.4766818675855335,0.691358024691358,0.7366666666666667,0.5490196078431373,0.9333333333333333,0.22608773916780076,0.625,0.16666666666666666,1.6666666666666667,0.5625,0.3,1.5
cross_project,CM1,7,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.03,0.5502051943860223,0.4154539827542048,0.5626666666666666,0.3059523453200475,0.6105263157894737,0.6233333333333333,0.4461538461538462,0.9666666666666667,0.3236060656790164,0.25,0.06666666666666667,0.6666666666666666,0.3125,0.16666666666666666,0.8333333333333334
cross_project,CM1,7,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.406,0.5561172962366365,0.6070242266729129,0.774,0.42297123461814945,0.6666666666666666,0.71,0.5294117647058824,0.9,0.2031934884014618,0.75,0.2,2.0,0.5625,0.3,1.5
cross_project,CM1,7,AQRPE_v2_balanced,LR_std_C1,balanced_objective,0.332163,0.6074932872344501,0.616483331065711,0.7853333333333333,0.4766818675855335,0.691358024691358,0.7366666666666667,0.5490196078431373,0.9333333333333333,0.22608773916780076,0.625,0.16666666666666666,1.6666666666666667,0.5625,0.3,1.5
cross_project,CM1,7,AQRPE_v2_rank,LR_std_C1,rank_objective_fixed_threshold,0.5,0.40433441558441546,0.616483331065711,0.7853333333333333,0.47493803550161945,0.6933333333333334,0.7433333333333334,0.5777777777777777,0.8666666666666667,0.22608773916780076,0.625,0.16666666666666666,1.6666666666666667,0.5625,0.3,1.5
cross_project,CM1,7,AQRPE_v2_mcc,LR_std_C0.1,mcc_objective,0.385487,0.5333964609104418,0.6509047205847963,0.792,0.4272307524739402,0.6666666666666666,0.7066666666666667,0.5185185185185185,0.9333333333333333,0.23007775494578456,0.75,0.2,2.0,0.5625,0.3,1.5
cross_project,CM1,7,AQRPE_v2_soft_top3,LR_std_C1|LR_std_C0.1|ET_leaf5,soft_top3_balanced_objective,0.389072,0.6048888185366793,0.630774936269997,0.7966666666666666,0.44365758438007585,0.6746987951807228,0.7166666666666667,0.5283018867924528,0.9333333333333333,0.21411008284716648,0.75,0.2,2.0,0.625,0.3333333333333333,1.6666666666666667
cross_project,JM1,7,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.492529,0.6501851585676904,0.5223039678733149,0.5266666666666666,0.1452482234435317,0.06451612903225806,0.5166666666666667,1.0,0.03333333333333333,0.2534305687895964,0.75,0.2,2.0,0.5625,0.3,1.5
cross_project,JM1,7,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.5705,0.7274036439513544,0.33601976409847895,0.35833333333333334,0.0,0.0,0.5,0.0,0.0,0.3368574461576877,0.375,0.1,1.0,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,7,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.5235,0.6365472382794459,0.6702127659574467,0.734,0.3333333333333333,0.2857142857142857,0.5833333333333334,1.0,0.16666666666666666,0.20429080132653538,1.0,0.26666666666666666,2.6666666666666665,0.8125,0.43333333333333335,2.1666666666666665
cross_project,JM1,7,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.547,0.6542410661447104,0.6883069976014742,0.7793333333333333,0.3594303926441236,0.5490196078431373,0.6633333333333333,0.6666666666666666,0.4666666666666667,0.1857166957133351,0.875,0.23333333333333334,2.3333333333333335,0.6875,0.36666666666666664,1.8333333333333333
cross_project,JM1,7,AQRPE_v2_balanced,LR_std_C1,balanced_objective,0.5705,0.7274036439513544,0.33601976409847895,0.35833333333333334,0.0,0.0,0.5,0.0,0.0,0.3368574461576877,0.375,0.1,1.0,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,7,AQRPE_v2_rank,LR_std_C1,rank_objective_fixed_threshold,0.5,0.638560606060606,0.33601976409847895,0.35833333333333334,0.0,0.0,0.5,0.0,0.0,0.3368574461576877,0.375,0.1,1.0,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,7,AQRPE_v2_mcc,LR_std_C1,mcc_objective,0.5705,0.7071067811865475,0.33601976409847895,0.35833333333333334,0.0,0.0,0.5,0.0,0.0,0.3368574461576877,0.375,0.1,1.0,0.3125,0.16666666666666666,0.8333333333333334
cross_project,JM1,7,AQRPE_v2_soft_top3,LR_std_C1|ET_leaf5|LR_std_C0.1,soft_top3_balanced_objective,0.5235,0.6561276870442225,0.5658279555786367,0.7133333333333334,0.0,0.0,0.5,0.0,0.0,0.23430954578939495,0.5,0.13333333333333333,1.3333333333333333,0.5625,0.3,1.5
cross_project,CM1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.468828,0.7317074548700374,0.6279156481086485,0.7773333333333333,0.47434164902525694,0.6923076923076923,0.74,0.5625,0.9,0.22089212173559192,0.625,0.16666666666666666,1.6666666666666667,0.5625,0.3,1.5
