experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
cross_project,KC1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.5,0.3266536490401747,0.349563952778055,0.7466641319345282,0.27637662059611773,0.38412698412698415,0.6342648187207746,0.3980263157894737,0.37116564417177916,0.138532092607979,0.4312796208530806,0.2791411042944785,2.7900880993225368,0.36018957345971564,0.4662576687116564,2.3301834675660746
cross_project,KC1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C0.1|LR_std_C1,soft_top3_balanced_objective,0.435709,0.4074501833125241,0.38171501933107144,0.7754327682371683,0.3101974330522433,0.42947903430749684,0.6773179896018635,0.3665943600867679,0.5184049079754601,0.14439026208963873,0.44075829383886256,0.2852760736196319,2.851408716890065,0.36729857819905215,0.4754601226993865,2.3761739307417207
cross_project,KC2,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.547,0.4013775424921341,0.6370226166915345,0.8466726719963968,0.5009068197487426,0.6111111111111112,0.777885373268776,0.5310344827586206,0.719626168224299,0.1592165001005761,0.7358490566037735,0.3644859813084112,3.5898430611885024,0.5904761904761905,0.5794392523364486,2.88064085447263
cross_project,KC2,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.532651,0.4026337972492126,0.6384103590750042,0.8515369890778065,0.5063304903296929,0.6131386861313869,0.7925233644859813,0.5029940119760479,0.7850467289719626,0.15880533699718835,0.7358490566037735,0.3644859813084112,3.5898430611885024,0.5904761904761905,0.5794392523364486,2.88064085447263
cross_project,KC2,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.142857,0.37616035130137426,0.3326085361028407,0.5591712644972413,0.15808756337120486,0.36363636363636365,0.5914761851142889,0.2976190476190476,0.4672897196261682,0.1924938554814865,0.4716981132075472,0.2336448598130841,2.3011814494798095,0.3619047619047619,0.35514018691588783,1.765554072096128
cross_project,KC2,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.5235,0.44227982830647816,0.6304362892663794,0.8379574372255376,0.4513228300766369,0.5662100456621004,0.7294786623128026,0.5535714285714286,0.5794392523364486,0.1425995774779622,0.7169811320754716,0.35514018691588783,3.49779580320931,0.5619047619047619,0.5514018691588785,2.7412550066755674
cross_project,KC2,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.5235,0.44227982830647816,0.6304362892663794,0.8379574372255376,0.4513228300766369,0.5662100456621004,0.7294786623128026,0.5535714285714286,0.5794392523364486,0.14259957747796223,0.7169811320754716,0.35514018691588783,3.49779580320931,0.5619047619047619,0.5514018691588785,2.7412550066755674
cross_project,KC2,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.4175446391064234,0.6304362892663794,0.8379574372255376,0.4722655570979522,0.5882352941176471,0.7536088278347033,0.5343511450381679,0.6542056074766355,0.1425995774779622,0.7169811320754716,0.35514018691588783,3.49779580320931,0.5619047619047619,0.5514018691588785,2.7412550066755674
cross_project,KC2,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.641,0.3346954648638764,0.6304362892663794,0.8379574372255376,0.42635983503295505,0.475,0.6594978043013174,0.7169811320754716,0.35514018691588783,0.1425995774779622,0.7169811320754716,0.35514018691588783,3.49779580320931,0.5619047619047619,0.5514018691588785,2.7412550066755674
cross_project,KC2,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C1|LR_std_C0.1,soft_top3_balanced_objective,0.5235,0.4199984087814302,0.6419323355145223,0.8511766692939986,0.5082572778352685,0.616600790513834,0.7825582704650378,0.5342465753424658,0.7289719626168224,0.15079727086896952,0.7358490566037735,0.3644859813084112,3.5898430611885024,0.580952380952381,0.5700934579439252,2.834178905206943
cross_project,PC1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.547,0.3988790271424974,0.1742716423065619,0.6764509715091112,0.1676502639187597,0.23423423423423423,0.6111761300714789,0.1793103448275862,0.33766233766233766,0.19022898506432628,0.15315315315315314,0.22077922077922077,2.2058032058032055,0.16216216216216217,0.4675324675324675,2.3355563355563356
cross_project,PC1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.594,0.39776910106564445,0.18003431715313992,0.6785777207288834,0.12065775413564546,0.1871345029239766,0.5661054062216853,0.1702127659574468,0.2077922077922078,0.18339413953022582,0.15315315315315314,0.22077922077922077,2.2058032058032055,0.15765765765765766,0.45454545454545453,2.2706797706797706
cross_project,PC1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.2415,0.36673435137077975,0.10100596628844674,0.5827859156347529,0.0833958285132499,0.166189111747851,0.5705791301721534,0.10661764705882353,0.37662337662337664,0.14332663098993026,0.0990990990990991,0.14285714285714285,1.4272844272844272,0.1036036036036036,0.2987012987012987,1.492160992160992
