experiment,target_project,seed,selected_order,position_1_candidate,position_2_candidate,position_3_candidate,excluded_candidate,selection_mode,threshold,selection_score,balanced_score_position_1,balanced_score_position_2,balanced_score_position_3,balanced_score_excluded,cutoff_score_gap
cross_project,KC2,42,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.500301,0.427216444184221,0.4516613796829103,0.4099697747645354,0.4065500097925669,0.3702241961105726,0.03632581368199428
cross_project,KC2,101,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.547,0.4088013602855998,0.4296047000929895,0.3881473082097397,0.3860610949265917,0.3363266599474492,0.04973443497914248
cross_project,PC1,7,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.464921,0.4174799726306707,0.4319362143028979,0.3954871959465694,0.3938358033085952,0.3572791555002493,0.03655664780834589
cross_project,PC1,13,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.5,0.4193123425762339,0.4332459686531796,0.3988790271424974,0.3977691010656444,0.3667343513707797,0.031034749694864694
cross_project,PC1,29,ET_leaf5|LR_std_C1|LR_std_C0.1,ET_leaf5,LR_std_C1,LR_std_C0.1,DT_leaf5,soft_top3_balanced_objective,0.502334,0.4188758741044517,0.435191117999708,0.3999986496167205,0.3962693796911673,0.3528708974473348,0.043398482243832526
cross_project,PC1,42,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.510719,0.431641461338867,0.4550296927607082,0.406000041508789,0.4045375699135489,0.3615776089732035,0.042959960940345376
cross_project,PC1,101,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.5235,0.4241386681664162,0.4423034000026957,0.4097134165765975,0.4092620217162827,0.3391291702348637,0.07013285148141896
within_project,CM1,7,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.7115,0.41431599634224,0.4296927558544454,0.399981182974777,0.3986759465864762,0.2080713931193895,0.1906045534670867
within_project,CM1,13,ET_leaf5|LR_std_C0.1|LR_std_C1,ET_leaf5,LR_std_C0.1,LR_std_C1,DT_leaf5,soft_top3_balanced_objective,0.600928,0.4285562694817408,0.4445503475604144,0.4237657157376843,0.3885085620757147,0.3542689983799837,0.034239563695731
within_project,CM1,29,DT_leaf5|LR_std_C1|LR_std_C0.1,DT_leaf5,LR_std_C1,LR_std_C0.1,ET_leaf5,soft_top3_balanced_objective,0.220929,0.4411954822068845,0.4120396702958604,0.4065982823905248,0.3922487349289292,0.3293178277189075,0.0629309072100217
within_project,CM1,42,LR_std_C1|LR_std_C0.1|ET_leaf5,LR_std_C1,LR_std_C0.1,ET_leaf5,DT_leaf5,soft_top3_balanced_objective,0.498515,0.4107047647467018,0.4515273351133238,0.4107260193655686,0.4091013228204403,0.307674083899321,0.10142723892111932
