experiment,model,avg_precision_mean,avg_precision_std,avg_precision_count,roc_auc_mean,roc_auc_std,roc_auc_count,mcc_mean,mcc_std,mcc_count,f1_mean,f1_std,f1_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,brier_mean,brier_std,brier_count,precision_at_10pct_mean,precision_at_10pct_std,precision_at_10pct_count,recall_at_10pct_mean,recall_at_10pct_std,recall_at_10pct_count,lift_at_10pct_mean,lift_at_10pct_std,lift_at_10pct_count,precision_at_20pct_mean,precision_at_20pct_std,precision_at_20pct_count,recall_at_20pct_mean,recall_at_20pct_std,recall_at_20pct_count,lift_at_20pct_mean,lift_at_20pct_std,lift_at_20pct_count,rank_mcc_mean,rank_avg_precision_mean,rank_f1_mean,rank_balanced_accuracy_mean,rank_precision_at_10pct_mean,rank_recall_at_10pct_mean,rank_lift_at_10pct_mean,rank_brier_mean
cross_project,AQRPE_v2_balanced,0.35065392134199813,0.15050657199096337,25,0.749170958326373,0.06280797197065614,25,0.2847078034347598,0.1079098550595763,25,0.38072146672382706,0.11743415831838824,25,0.6719233132875493,0.0558029425944774,25,0.3298232015422105,0.13670026400183877,25,0.5165709427375222,0.1308836496385857,25,0.16354940809280058,0.025715880441363435,25,0.4137644016693996,0.16649787233281305,25,0.30604940230758265,0.04627237007908703,25,3.0461563327138244,0.4505055206711453,25,0.33491678344152864,0.13748216715143965,25,0.4896487861471105,0.06646541769051183,25,2.4421444436476927,0.32671783722681436,25,3.0,4.0,5.0,4.0,1.0,1.0,1.0,4.0
cross_project,AQRPE_v2_mcc,0.3504976211619465,0.15054757154275727,25,0.7487555137953876,0.06331380623161609,25,0.27437544032195604,0.10221042244992144,25,0.36475900456603,0.10876889441191304,25,0.6453585888060401,0.05018145248988814,25,0.36444664498875584,0.148051350914832,25,0.4140799538263532,0.1327374971510099,25,0.16197221841327852,0.022018571198637326,25,0.4137644016693996,0.16649787233281305,25,0.30604940230758265,0.04627237007908703,25,3.0461563327138244,0.4505055206711453,25,0.3339625994203246,0.13759642250036275,25,0.48845049798733875,0.06811462507099106,25,2.4361534565739986,0.33499052192637485,25,7.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0
cross_project,AQRPE_v2_rank,0.3504976211619465,0.15054757154275727,25,0.7487555155087869,0.0633138040132259,25,0.28170930261950966,0.1103706003355945,25,0.38309892845169186,0.11755442940560569,25,0.6706478552555147,0.05308480530621526,25,0.3240098817849281,0.13467253102254476,25,0.5171971740646957,0.10147235333314777,25,0.16197221841327852,0.022018571198637326,25,0.4137644016693996,0.16649787233281305,25,0.30604940230758265,0.04627237007908703,25,3.0461563327138244,0.4505055206711453,25,0.3339625994203246,0.13759642250036275,25,0.48845049798733875,0.06811462507099106,25,2.4361534565739986,0.33499052192637485,25,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0
cross_project,AQRPE_v2_soft_top3,0.3588443134794544,0.15787367552905485,25,0.760679347209275,0.0596721691978486,25,0.29343845794616163,0.11773548110349634,25,0.39280559210341737,0.12676246196426416,25,0.6856643623812311,0.05730914832572197,25,0.31058549953866627,0.13139163307450338,25,0.5902053747538839,0.133079920677663,25,0.18094775031429486,0.03130217261148848,25,0.4004359401284569,0.19242865498055653,25,0.2843679599413194,0.043428988267906685,25,2.8296122075560843,0.41496498655487946,25,0.3429481669742981,0.14306208953180774,25,0.4966143783962931,0.05268779858309615,25,2.4770210200902407,0.2577109555478905,25,1.0,1.0,1.0,1.0,6.0,5.0,5.0,6.0
cross_project,DT_leaf5,0.208562311597426,0.08238628200878877,25,0.5815934884837123,0.04682955035280471,25,0.13059831529304133,0.0628356376841757,25,0.2652603308339027,0.07894893395316972,25,0.5804898336493366,0.038937114512308295,25,0.22218958436111003,0.09572079884651957,25,0.40590181274030906,0.11911103599979543,25,0.17203664850859898,0.027088458097881185,25,0.28334301199528433,0.12821878107500503,25,0.20404704337564264,0.04157534860057976,25,2.0312314870681782,0.40997578482444336,25,0.23194968684791692,0.09950553494400675,25,0.33352749189746633,0.05834492221901831,25,1.6638119512527465,0.2902548097354979,25,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0
cross_project,ET_leaf5,0.3504976211619465,0.15054757154275727,25,0.7487555137953876,0.06331380623161609,25,0.2842979960832966,0.10820870216085159,25,0.3796859208975741,0.11768964302463106,25,0.6707589213085374,0.05685027791739263,25,0.3315933914549492,0.1361973011433726,25,0.5089057026043792,0.13388894147049715,25,0.16197221841327852,0.02201857119863733,25,0.4137644016693996,0.16649787233281305,25,0.30604940230758265,0.04627237007908703,25,3.0461563327138244,0.4505055206711453,25,0.3339625994203246,0.13759642250036275,25,0.48845049798733875,0.06811462507099106,25,2.4361534565739986,0.33499052192637485,25,4.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0
cross_project,LR_std_C0.1,0.3557312186483397,0.16103971128521413,25,0.748598347290524,0.06332522254060768,25,0.2868704501388703,0.12303129013516335,25,0.38732060868738244,0.1329318532977123,25,0.6743204292172745,0.06597573318695439,25,0.31814081778375186,0.12737064245569912,25,0.5309749441115064,0.16198632563808554,25,0.19579413721435787,0.03772040234519751,25,0.40212978242356134,0.19695736302478212,25,0.28259640080930987,0.046592525380028435,25,2.811874255125772,0.44724248923391574,25,0.34705277198782203,0.15017652687597474,25,0.49924646436676684,0.05710192242863131,25,2.4901041123250436,0.27954871256214553,25,2.0,3.0,2.0,3.0,5.0,6.0,6.0,7.0
cross_project,LR_std_C1,0.3563119586913052,0.1603837634452443,25,0.7527893363116561,0.0642700592508423,25,0.2837370603313144,0.12944301374289324,25,0.38412136293093324,0.14035851395362386,25,0.6748976634908462,0.07077139230599665,25,0.30879778838994837,0.12865143099341408,25,0.5535528573567823,0.18724448052260995,25,0.19666928804334322,0.04137990814907217,25,0.4000764835621392,0.1962038853117194,25,0.2806106806963309,0.04697008083326748,25,2.792169094259206,0.4517843392334395,25,0.34425836024754786,0.15284344698531568,25,0.4916708333763291,0.058442830590156356,25,2.4523112381419043,0.2863308864822568,25,5.0,2.0,3.0,2.0,7.0,7.0,7.0,8.0
within_project,AQRPE_v2_balanced,0.40330486846719427,0.1328339882583585,25,0.7651079653937378,0.07929667726581895,25,0.3088576574229647,0.13163557365596124,25,0.40361590570196376,0.1300406184133245,25,0.6673537605025325,0.06856933228561718,25,0.3769835779299784,0.14066174028376718,25,0.46570755610185544,0.1600137398041831,25,0.14866779241843664,0.03787790524021199,25,0.44048794024145527,0.17673704957016553,25,0.3400932843878212,0.11697071046017868,25,3.3194431411574947,1.1070523332199946,25,0.3510710764457011,0.12735992099916324,25,0.5317342989552016,0.14223481744776179,25,2.644372088900596,0.6949889555692692,25,6.0,6.0,4.0,6.0,6.0,5.0,5.0,3.0
within_project,AQRPE_v2_mcc,0.40286017109632,0.1328850547984239,25,0.7647054659324148,0.07942983987714165,25,0.3100387831529383,0.13141186765222362,25,0.40214056643125945,0.13000259709652975,25,0.6639484599207612,0.06824029937897187,25,0.38742345681248025,0.1422609537000159,25,0.44847678687108616,0.15752340399417253,25,0.1496541038070618,0.03870590179177248,25,0.44048794024145527,0.17673704957016553,25,0.3400932843878212,0.11697071046017868,25,3.3194431411574947,1.1070523332199946,25,0.35201225291628935,0.1272801067210713,25,0.5329650681859708,0.14145574688453944,25,2.6504824961404148,0.6910174602834479,25,5.0,7.0,5.0,7.0,6.0,5.0,5.0,4.0
